,CustomerId,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,StartDate,EndDate,EndDateTmp,ChurnLabel,ChurnScore,ChurnCategory,ChurnReason,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge,Tenure_month,Sum_charge,Monthly_charge,ReasonCategory
129,C-10133,남성,30,30대,Yes,Yes,3,Yes,1,No,신용카드,No,No,No,No,0,2020-05-01,,2022-01-01,No,32,,,3899,4,0,3280,25990,20.0,470300.0,23515.0,
130,C-10134,여성,73,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,22,2020-11-01,,2022-01-01,No,44,,,3805,3,0,27010,54010,14.0,713200.0,50943.0,
131,C-10135,남성,46,40대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,26,2020-10-01,,2022-01-01,No,43,,,5828,5,0,15480,46560,15.0,1429300.0,95287.0,
132,C-10136,남성,40,40대,No,No,0,No,0,No,계좌이체,No,No,Yes,Yes,18,2019-06-01,,2022-01-01,No,39,,,3949,4,0,13450,254480,31.0,2206000.0,71161.0,
133,C-10137,남성,53,50대,No,No,0,No,0,No,계좌이체,Yes,Yes,Yes,Yes,13,2015-01-01,,2022-01-01,No,32,,,4262,5,0,4180,297760,84.0,6883900.0,81951.0,
134,C-10138,남성,76,70대,Yes,No,0,Yes,2,No,계좌이체,Yes,No,Yes,Yes,7,2015-10-01,,2022-01-01,No,48,,,5089,3,0,0,0,75.0,3204900.0,42732.0,
135,C-10139,남성,38,30대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,Yes,Yes,Yes,29,2015-07-01,,2022-01-01,No,77,,,5500,4,0,0,0,78.0,5282900.0,67729.0,
136,C-10140,남성,23,20대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,27,2021-03-01,2021-04-01,2021-04-01,Yes,66,Competitor,Attitude of support person,3389,3,0,50400,50400,2.0,198600.0,99300.0,PS
137,C-10141,여성,24,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,48,2016-01-01,,2022-01-01,No,49,,,5687,3,0,17290,1036660,72.0,6750100.0,93751.0,
138,C-10142,여성,43,40대,Yes,Yes,3,Yes,3,No,신용카드,Yes,No,No,Yes,22,2017-01-01,,2022-01-01,No,21,,,5269,3,0,0,0,60.0,3222800.0,53713.0,
139,C-10143,여성,45,40대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,4,2021-05-01,2021-06-01,2021-06-01,Yes,86,Cosumer,Moved,3967,2,0,37630,37630,2.0,193400.0,96700.0,Other
140,C-10144,남성,49,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,15,2020-05-01,2021-08-01,2021-08-01,Yes,77,Competitor,Competitor offered higher download speeds,5264,1,0,55260,829420,16.0,1792700.0,112044.0,PS
141,C-10145,여성,62,60대,Yes,No,0,Yes,4,Yes,계좌이체,Yes,Yes,Yes,Yes,13,2016-11-01,,2022-01-01,No,21,,,4676,3,0,39100,1953210,62.0,8041300.0,129698.0,
142,C-10146,남성,25,20대,Yes,Yes,1,Yes,10,No,신용카드,Yes,Yes,Yes,Yes,30,2015-01-01,,2022-01-01,No,50,,,4193,3,0,38190,2745900,84.0,8914900.0,106130.0,
143,C-10147,여성,37,30대,No,No,0,No,0,No,신용카드,Yes,Yes,No,No,21,2017-03-01,,2022-01-01,No,49,,,3509,4,113000,48930,2249150,58.0,5725700.0,98719.0,
144,C-10148,여성,35,30대,Yes,Yes,1,Yes,4,No,계좌이체,Yes,Yes,Yes,Yes,19,2015-01-01,,2022-01-01,No,75,,,6342,4,0,33900,2440800,84.0,9287800.0,110569.0,
145,C-10149,남성,37,30대,Yes,Yes,3,Yes,2,No,신용카드,No,No,No,No,0,2020-12-01,,2022-01-01,No,43,,,2004,5,0,38760,38760,13.0,283700.0,21823.0,
146,C-10150,여성,27,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,51,2020-12-01,,2022-01-01,No,57,,,5617,4,0,32880,32880,13.0,874900.0,67300.0,
147,C-10151,여성,69,60대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,Yes,21,2015-06-01,,2022-01-01,No,80,,,5857,4,0,2940,194590,79.0,8769200.0,111003.0,
148,C-10152,여성,44,40대,Yes,Yes,1,Yes,5,No,계좌이체,No,Yes,Yes,Yes,27,2017-01-01,,2022-01-01,No,50,,,3246,4,0,10060,484880,60.0,5714700.0,95245.0,
149,C-10153,여성,30,30대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,Yes,73,2015-01-01,,2022-01-01,No,37,,,5234,4,0,47350,3409780,84.0,10893400.0,129683.0,
150,C-10154,남성,64,60대,Yes,No,0,Yes,6,Yes,신용카드,Yes,Yes,Yes,Yes,24,2016-09-01,,2022-01-01,No,64,,,4628,4,0,46670,2429160,64.0,6094500.0,95227.0,
151,C-10155,여성,44,40대,Yes,Yes,3,Yes,1,No,신용카드,No,Yes,No,Yes,28,2015-06-01,,2022-01-01,No,51,,,5122,5,0,53000,3550800,79.0,4759400.0,60246.0,
152,C-10156,여성,58,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,13,2019-01-01,2021-05-01,2021-05-01,Yes,98,Competitor,Competitor had better devices,5201,1,0,19100,533130,29.0,2789300.0,96183.0,PS
153,C-10157,여성,29,20대,Yes,Yes,1,Yes,9,No,계좌이체,No,Yes,No,Yes,51,2018-05-01,,2022-01-01,No,74,,,5442,3,0,37630,1203450,44.0,3233000.0,73477.0,
154,C-10158,여성,80,80대,Yes,No,0,Yes,2,Yes,계좌이체,Yes,No,No,Yes,25,2019-02-01,2021-05-01,2021-05-01,Yes,99,Company,Lack of self-service on Website,4517,1,0,7910,214140,28.0,2488800.0,88886.0,CS
155,C-10159,남성,22,20대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,73,2020-10-01,,2022-01-01,No,61,,,5625,5,0,35600,106670,15.0,1663100.0,110873.0,
156,C-10160,남성,22,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,27,2020-12-01,2021-02-01,2021-02-01,Yes,73,Competitor,Product dissatisfaction,3878,1,0,45650,91420,3.0,287100.0,95700.0,PS
157,C-10161,여성,50,50대,No,Yes,2,No,0,Yes,신용카드,No,No,Yes,Yes,11,2020-04-01,2021-01-01,2021-01-01,Yes,65,Competitor,Competitor made better offer,3585,1,0,40120,360920,10.0,863300.0,86330.0,PS
158,C-10162,남성,53,50대,Yes,Yes,2,Yes,10,Yes,신용카드,Yes,No,Yes,Yes,28,2016-11-01,,2022-01-01,No,60,,,4022,4,0,50290,2513690,62.0,5260600.0,84848.0,
159,C-10163,여성,45,40대,Yes,Yes,2,Yes,1,No,계좌이체,No,No,No,No,0,2015-02-01,,2022-01-01,No,23,,,5043,3,0,35030,2489500,83.0,1940900.0,23384.0,
160,C-10164,남성,76,70대,Yes,No,0,Yes,2,Yes,계좌이체,No,No,No,Yes,10,2019-03-01,2021-11-01,2021-11-01,Yes,69,Company,Lack of self-service on Website,4105,2,0,53450,1711840,33.0,2906600.0,88079.0,CS
161,C-10165,여성,57,50대,Yes,Yes,3,Yes,10,No,계좌이체,Yes,No,No,Yes,76,2019-09-01,,2022-01-01,No,72,,,3337,4,0,30850,493020,28.0,3341200.0,119329.0,
162,C-10166,여성,45,40대,Yes,Yes,3,Yes,8,Yes,계좌이체,No,No,Yes,Yes,22,2015-06-01,,2022-01-01,No,59,,,6383,5,0,20110,1346850,79.0,9886100.0,125141.0,
163,C-10167,남성,43,40대,Yes,Yes,1,Yes,1,Yes,신용카드,Yes,Yes,Yes,Yes,13,2015-01-01,,2022-01-01,No,70,,,5879,3,0,17970,1296900,84.0,11217200.0,133538.0,
164,C-10168,여성,41,40대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2021-05-01,2021-08-01,2021-08-01,Yes,83,Company,Lack of affordable download/upload speed,2647,3,0,27800,83510,4.0,88100.0,22025.0,PS
165,C-10169,남성,22,20대,No,No,0,Yes,1,No,신용카드,No,No,No,No,0,2019-02-01,,2022-01-01,No,30,,,4031,5,0,54240,1248090,35.0,1034200.0,29549.0,
166,C-10170,남성,62,60대,Yes,Yes,2,Yes,1,No,계좌이체,Yes,Yes,Yes,Yes,18,2015-01-01,,2022-01-01,No,77,,,6233,3,0,32090,2308140,84.0,6823600.0,81233.0,
167,C-10171,남성,21,20대,No,No,0,Yes,9,No,신용카드,Yes,Yes,No,Yes,47,2020-06-01,,2022-01-01,No,76,,,3332,3,0,0,0,19.0,1327800.0,69884.0,
168,C-10172,남성,49,40대,Yes,Yes,3,Yes,10,Yes,계좌이체,No,No,No,Yes,57,2020-05-01,,2022-01-01,No,62,,,4854,4,0,1810,14130,20.0,1256400.0,62820.0,
169,C-10173,남성,33,30대,Yes,Yes,2,Yes,9,No,계좌이체,No,No,Yes,No,23,2015-07-01,,2022-01-01,No,30,,,4652,4,124300,0,0,78.0,4621800.0,59254.0,
170,C-10174,남성,30,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2021-07-01,2021-12-01,2021-12-01,Yes,66,Company,Network reliability,2604,3,0,38760,193570,6.0,151700.0,25283.0,PS
171,C-10175,남성,38,30대,No,Yes,1,No,0,Yes,계좌이체,No,Yes,No,Yes,11,2017-09-01,2021-10-01,2021-10-01,Yes,89,Competitor,Competitor had better devices,5340,1,0,50060,2454590,50.0,6142200.0,122844.0,PS
172,C-10176,남성,56,50대,Yes,No,0,Yes,2,Yes,계좌이체,No,No,No,No,0,2015-10-01,,2022-01-01,No,74,,,5151,3,0,43390,2730870,75.0,1735000.0,23133.0,
173,C-10177,여성,70,70대,Yes,Yes,1,Yes,1,Yes,이체/메일확인,No,No,Yes,Yes,14,2020-01-01,,2022-01-01,No,75,,,3353,4,0,0,0,24.0,843700.0,35154.0,
174,C-10178,남성,54,50대,Yes,Yes,3,Yes,5,Yes,신용카드,Yes,Yes,No,Yes,53,2018-10-01,,2022-01-01,No,41,,,3519,3,0,40910,1104120,39.0,2538900.0,65100.0,
175,C-10179,여성,57,50대,No,No,0,No,0,No,계좌이체,Yes,Yes,No,Yes,20,2018-02-01,,2022-01-01,No,34,,,3463,4,0,50620,1772290,47.0,3391700.0,72164.0,
176,C-10180,여성,40,40대,Yes,Yes,2,Yes,7,Yes,계좌이체,No,Yes,Yes,Yes,12,2016-07-01,,2022-01-01,No,45,,,6275,3,0,4860,264190,66.0,6716700.0,101768.0,
177,C-10181,남성,56,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,2,2021-03-01,2021-04-01,2021-04-01,Yes,71,Competitor,Attitude of support person,5962,1,0,6330,6330,2.0,228800.0,114400.0,PS
178,C-10182,남성,38,30대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,5,2020-08-01,,2022-01-01,No,42,,,3099,4,0,15820,78870,17.0,1234600.0,72624.0,
179,C-10183,남성,61,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,No,6,2019-06-01,,2022-01-01,No,39,,,2051,4,67800,47230,897220,31.0,2385400.0,76948.0,
180,C-10184,남성,35,30대,Yes,Yes,2,Yes,1,No,신용카드,No,Yes,Yes,Yes,17,2016-09-01,,2022-01-01,No,47,,,5396,4,0,0,0,64.0,3706300.0,57911.0,
181,C-10185,여성,61,60대,Yes,Yes,3,Yes,8,Yes,계좌이체,Yes,Yes,Yes,Yes,22,2015-01-01,,2022-01-01,No,32,,,6107,4,0,0,0,84.0,6489300.0,77254.0,
182,C-10186,남성,50,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,0,2018-05-01,,2022-01-01,No,20,,,3398,5,0,16840,539120,44.0,1060000.0,24091.0,
183,C-10187,여성,47,40대,Yes,No,0,Yes,1,No,계좌이체,No,Yes,No,Yes,6,2020-11-01,2021-07-01,2021-07-01,Yes,76,Competitor,Network reliability,2750,2,0,19100,152550,9.0,1051100.0,116789.0,PS
184,C-10188,남성,35,30대,No,No,0,No,0,No,이체/메일확인,No,No,No,No,30,2017-08-01,,2022-01-01,No,57,,,5043,4,158200,42490,1739750,53.0,4041500.0,76255.0,
185,C-10189,남성,32,30대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2020-08-01,,2022-01-01,No,27,,,3056,3,0,23730,118760,17.0,376700.0,22159.0,
186,C-10190,여성,54,50대,No,Yes,1,No,0,Yes,신용카드,Yes,No,Yes,No,17,2020-02-01,,2022-01-01,No,67,,,4265,4,113000,0,0,23.0,977100.0,42483.0,
187,C-10191,남성,61,60대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,11,2021-07-01,2021-12-01,2021-12-01,Yes,66,Competitor,Competitor had better devices,4192,1,0,35140,175720,6.0,679200.0,113200.0,PS
188,C-10192,여성,62,60대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019-09-01,,2022-01-01,No,60,,,4336,5,0,46900,750550,28.0,596300.0,21296.0,
189,C-10193,남성,80,80대,No,No,0,No,0,No,계좌이체,No,Yes,Yes,Yes,9,2015-02-01,,2022-01-01,No,54,,,4921,4,0,6890,489400,83.0,10433500.0,125705.0,
190,C-10194,여성,23,20대,No,No,0,No,0,Yes,신용카드,No,Yes,Yes,Yes,59,2020-02-01,,2022-01-01,No,62,,,2133,5,0,0,0,23.0,1102000.0,47913.0,
191,C-10195,여성,63,60대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,7,2016-09-01,2021-10-01,2021-10-01,Yes,77,Cosumer,Service dissatisfaction,5612,3,0,55710,3400280,62.0,7283500.0,117476.0,CS
192,C-10196,여성,50,50대,Yes,No,0,Yes,2,Yes,계좌이체,Yes,Yes,Yes,Yes,6,2015-02-01,,2022-01-01,No,28,,,5643,3,0,26100,1850150,83.0,8301400.0,100017.0,
193,C-10197,남성,56,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-04-01,,2022-01-01,No,63,,,2788,3,0,45990,414370,21.0,474700.0,22605.0,
194,C-10198,여성,63,60대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,8,2020-07-01,,2022-01-01,No,60,,,3672,3,0,44300,265550,18.0,1037800.0,57656.0,
195,C-10199,여성,58,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,22,2019-04-01,2021-06-01,2021-06-01,Yes,82,Cosumer,Service dissatisfaction,4910,2,56500,43050,1119040,27.0,2851100.0,105596.0,CS
196,C-10200,여성,29,20대,No,No,0,No,0,No,이체/메일확인,Yes,Yes,No,No,30,2020-07-01,,2022-01-01,No,42,,,5377,4,0,7910,47350,18.0,1127400.0,62633.0,
197,C-10201,남성,54,50대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,15,2020-02-01,,2022-01-01,No,60,,,4924,4,0,34580,380020,23.0,2271000.0,98739.0,
198,C-10202,남성,25,20대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,No,73,2021-08-01,2021-09-01,2021-09-01,Yes,91,Competitor,Service dissatisfaction,4273,1,0,49380,49380,2.0,200300.0,100150.0,CS
199,C-10203,여성,31,30대,Yes,No,0,Yes,10,Yes,계좌이체,No,No,No,No,0,2016-12-01,,2022-01-01,No,37,,,5422,5,0,3160,156170,61.0,1447400.0,23728.0,
200,C-10204,여성,25,20대,Yes,Yes,2,Yes,9,Yes,신용카드,No,Yes,No,Yes,51,2020-10-01,,2022-01-01,No,52,,,3654,3,0,13000,38870,15.0,1087400.0,72493.0,
201,C-10205,여성,46,40대,No,No,0,No,0,No,신용카드,Yes,Yes,Yes,Yes,13,2016-08-01,,2022-01-01,No,23,,,4754,3,0,49270,2609400,65.0,7587500.0,116731.0,
202,C-10206,남성,28,20대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,Yes,Yes,27,2019-06-01,2021-05-01,2021-05-01,Yes,83,Cosumer,Don't know,3425,1,0,42940,986380,24.0,2848800.0,118700.0,Other
203,C-10207,남성,63,60대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,9,2021-02-01,2021-04-01,2021-04-01,Yes,81,Competitor,Competitor offered more data,3478,1,0,28820,57630,3.0,151500.0,50500.0,PS
204,C-10208,남성,37,30대,No,No,0,No,0,Yes,신용카드,Yes,No,No,Yes,9,2021-07-01,2021-08-01,2021-08-01,Yes,77,Company,Lack of self-service on Website,5687,1,0,12880,12880,2.0,126700.0,63350.0,CS
205,C-10209,남성,44,40대,No,Yes,1,No,0,Yes,신용카드,No,No,No,No,0,2020-10-01,,2022-01-01,No,77,,,4315,5,0,38310,114810,15.0,452000.0,30133.0,
206,C-10210,여성,74,70대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,24,2015-09-01,2021-05-01,2021-05-01,Yes,70,Competitor,Competitor offered more data,4481,1,0,24070,1638950,69.0,8177900.0,118520.0,PS
207,C-10211,남성,44,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,10,2020-10-01,2021-06-01,2021-06-01,Yes,94,Competitor,Competitor offered more data,5811,1,90400,22040,176170,9.0,990400.0,110044.0,PS
208,C-10212,여성,21,20대,No,No,0,Yes,9,Yes,계좌이체,No,No,No,No,26,2015-03-01,,2022-01-01,No,35,,,4252,4,90400,18870,1317810,82.0,9395600.0,114580.0,
209,C-10213,남성,62,60대,Yes,Yes,3,Yes,9,No,계좌이체,No,No,No,Yes,75,2017-10-01,,2022-01-01,No,64,,,5434,3,0,19550,761960,51.0,6002000.0,117686.0,
210,C-10214,여성,43,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,25,2021-03-01,2021-04-01,2021-04-01,Yes,84,Competitor,Competitor had better devices,3706,1,0,19660,19660,2.0,160700.0,80350.0,PS
211,C-10215,여성,40,40대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,7,2020-10-01,2021-01-01,2021-01-01,Yes,86,Company,Price too high,4330,3,0,34130,102270,4.0,463600.0,115900.0,Price
212,C-10216,남성,48,40대,Yes,No,0,Yes,8,No,계좌이체,No,Yes,No,Yes,4,2016-01-01,,2022-01-01,No,54,,,4968,5,0,21700,1303120,72.0,8484800.0,117844.0,
213,C-10217,여성,55,50대,Yes,No,0,Yes,1,No,계좌이체,No,No,No,Yes,10,2020-10-01,2021-03-01,2021-03-01,Yes,81,Company,Attitude of service provider,2969,2,0,19320,96500,6.0,478600.0,79767.0,CS
214,C-10218,남성,77,70대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,14,2021-04-01,2021-07-01,2021-07-01,Yes,73,Competitor,Service dissatisfaction,2818,1,0,10400,31300,4.0,378800.0,94700.0,CS
215,C-10219,여성,41,40대,Yes,No,0,No,0,Yes,신용카드,Yes,Yes,Yes,No,13,2016-06-01,,2022-01-01,No,68,,,5501,4,169500,40000,2198870,67.0,5142700.0,76757.0,
216,C-10220,남성,43,40대,No,No,0,No,0,Yes,신용카드,Yes,No,Yes,Yes,6,2015-01-01,,2022-01-01,No,38,,,4085,3,0,0,0,84.0,5916100.0,70430.0,
217,C-10221,남성,69,60대,Yes,No,0,Yes,7,No,계좌이체,Yes,Yes,Yes,No,9,2015-01-01,,2022-01-01,No,58,,,5590,4,158200,5990,428720,84.0,7323200.0,87181.0,
218,C-10222,여성,63,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,No,22,2017-09-01,2021-02-01,2021-02-01,Yes,85,Company,Price too high,5383,2,146900,11750,483190,42.0,5249700.0,124993.0,Price
219,C-10223,남성,38,30대,No,No,0,No,0,No,계좌이체,Yes,Yes,No,Yes,25,2016-01-01,,2022-01-01,No,32,,,5544,3,0,0,0,72.0,3317900.0,46082.0,
220,C-10224,여성,43,40대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,22,2021-02-01,2021-08-01,2021-08-01,Yes,100,Cosumer,Don't know,5800,1,0,2940,17630,7.0,735900.0,105129.0,Other
221,C-10225,여성,29,20대,Yes,No,0,Yes,6,Yes,신용카드,No,Yes,Yes,Yes,48,2017-03-01,,2022-01-01,No,45,,,5119,5,0,2260,103960,58.0,7440000.0,128276.0,
222,C-10226,여성,46,40대,No,No,0,No,0,No,이체/메일확인,No,No,No,No,0,2019-10-01,,2022-01-01,No,29,,,3366,4,0,3050,46440,27.0,648700.0,24026.0,
223,C-10227,여성,33,30대,Yes,No,0,Yes,1,Yes,신용카드,No,No,Yes,No,28,2017-02-01,2021-12-01,2021-12-01,Yes,96,Competitor,Moved,4415,2,113000,3960,230070,59.0,7045400.0,119414.0,Other
224,C-10228,남성,60,60대,Yes,Yes,3,Yes,10,No,신용카드,No,No,No,No,0,2019-02-01,,2022-01-01,No,35,,,4617,5,0,38420,884680,35.0,775000.0,22143.0,
225,C-10229,여성,70,70대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,Yes,Yes,21,2018-06-01,2021-01-01,2021-01-01,Yes,98,Cosumer,Don't know,4050,2,0,54240,1679750,32.0,3722900.0,116341.0,Other
226,C-10230,남성,54,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,6,2020-02-01,,2022-01-01,No,41,,,3880,5,0,14690,161030,23.0,1244500.0,54109.0,
227,C-10231,여성,80,80대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,16,2016-05-01,,2022-01-01,No,45,,,5840,3,0,19550,1096670,68.0,8074100.0,118737.0,
228,C-10232,여성,41,40대,No,Yes,3,No,0,No,신용카드,No,No,No,No,0,2018-12-01,,2022-01-01,No,24,,,2192,5,0,14580,363630,37.0,896000.0,24216.0,
229,C-10233,여성,38,30대,No,No,0,No,0,No,신용카드,Yes,Yes,Yes,No,28,2015-05-01,,2022-01-01,No,40,,,4146,3,146900,0,0,80.0,6037400.0,75468.0,
230,C-10234,여성,48,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2017-09-01,,2022-01-01,No,75,,,3878,4,0,29380,1176560,52.0,1218200.0,23427.0,
231,C-10235,남성,46,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,22,2018-12-01,2021-12-01,2021-12-01,Yes,69,Company,Attitude of service provider,2455,1,0,27910,1003210,37.0,3689900.0,99727.0,CS
232,C-10236,남성,22,20대,No,No,0,No,0,Yes,신용카드,Yes,Yes,Yes,Yes,73,2019-03-01,2021-11-01,2021-11-01,Yes,69,Company,Attitude of service provider,2541,1,0,31300,1001290,33.0,4102800.0,124327.0,CS
233,C-10237,남성,28,20대,Yes,Yes,3,Yes,10,No,계좌이체,Yes,Yes,Yes,Yes,59,2015-02-01,,2022-01-01,No,60,,,6452,4,0,11410,811110,83.0,8607300.0,103702.0,
234,C-10238,남성,58,50대,Yes,No,0,Yes,2,Yes,계좌이체,No,Yes,No,Yes,2,2019-08-01,,2022-01-01,No,75,,,3803,5,0,11410,194250,29.0,3529700.0,121714.0,
235,C-10239,남성,55,50대,Yes,No,0,Yes,6,No,계좌이체,No,No,Yes,Yes,19,2019-07-01,,2022-01-01,No,79,,,2831,5,0,35930,646590,30.0,2825200.0,94173.0,
236,C-10240,여성,52,50대,No,No,0,No,0,No,계좌이체,Yes,Yes,No,No,30,2017-12-01,,2022-01-01,No,44,,,5135,3,0,13220,490420,49.0,5310000.0,108367.0,
237,C-10241,남성,42,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-11-01,,2022-01-01,No,52,,,5863,3,0,50060,100230,14.0,319700.0,22836.0,
238,C-10242,여성,56,50대,Yes,Yes,2,Yes,6,Yes,계좌이체,No,No,No,Yes,24,2018-09-01,,2022-01-01,No,54,,,5195,3,0,14580,409400,40.0,3339100.0,83478.0,
239,C-10243,남성,34,30대,No,No,0,No,0,No,신용카드,Yes,Yes,No,Yes,19,2020-04-01,,2022-01-01,No,67,,,3755,3,0,0,0,21.0,982400.0,46781.0,
240,C-10244,여성,63,60대,No,No,0,No,0,No,계좌이체,Yes,No,No,No,24,2020-12-01,,2022-01-01,No,30,,,4421,3,56500,43280,43280,13.0,903000.0,69462.0,
241,C-10245,남성,59,50대,Yes,No,0,Yes,1,Yes,신용카드,No,No,No,No,0,2015-08-01,,2022-01-01,No,80,,,5368,3,0,26560,1723140,77.0,1847900.0,23999.0,
242,C-10246,여성,62,60대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,27,2020-10-01,,2022-01-01,No,74,,,3122,4,0,17630,52880,15.0,809900.0,53993.0,
243,C-10247,여성,31,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,8,2021-10-01,2021-11-01,2021-11-01,Yes,81,Cosumer,Don't know,4476,3,0,0,0,2.0,87900.0,43950.0,Other
244,C-10248,남성,24,20대,No,No,0,Yes,3,Yes,계좌이체,Yes,No,No,Yes,41,2018-01-01,,2022-01-01,No,53,,,2701,4,0,46670,1681330,48.0,5241900.0,109206.0,
245,C-10249,남성,21,20대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,69,2019-03-01,2021-02-01,2021-02-01,Yes,82,Competitor,Competitor offered higher download speeds,4359,2,0,43730,1005590,24.0,2559900.0,106662.0,PS
246,C-10250,남성,21,20대,No,No,0,Yes,9,Yes,신용카드,Yes,Yes,Yes,Yes,82,2019-03-01,,2022-01-01,No,41,,,5036,3,0,48140,1058580,34.0,2353600.0,69224.0,
247,C-10251,여성,56,50대,Yes,No,0,Yes,1,No,신용카드,Yes,Yes,Yes,Yes,18,2015-01-01,,2022-01-01,No,62,,,4272,4,0,5200,370980,84.0,11106800.0,132224.0,
248,C-10252,여성,31,30대,Yes,No,0,Yes,7,No,계좌이체,No,No,No,Yes,9,2019-11-01,2021-04-01,2021-04-01,Yes,68,Cosumer,Deceased,4041,2,0,20230,344090,18.0,1849300.0,102739.0,Other
249,C-10253,여성,20,20대,No,No,0,No,0,No,계좌이체,No,No,Yes,Yes,73,2021-08-01,2021-11-01,2021-11-01,Yes,89,Company,Extra data charges,5641,1,0,11980,35930,4.0,397500.0,99375.0,Price
250,C-10254,남성,31,30대,Yes,No,0,Yes,1,No,신용카드,Yes,Yes,No,Yes,21,2016-10-01,2021-08-01,2021-08-01,Yes,88,Cosumer,Network reliability,4026,2,0,19440,1128640,59.0,4168200.0,70647.0,PS
251,C-10255,남성,60,60대,Yes,No,0,Yes,1,No,신용카드,Yes,Yes,No,Yes,18,2015-06-01,,2022-01-01,No,51,,,4219,3,0,51190,3425930,79.0,7568700.0,95806.0,
252,C-10256,남성,72,70대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,12,2018-03-01,,2022-01-01,No,71,,,5626,5,0,39550,1344700,46.0,5423400.0,117900.0,
253,C-10257,남성,56,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-03-01,,2022-01-01,No,66,,,2411,5,0,4970,49950,22.0,491400.0,22336.0,
254,C-10258,여성,42,40대,No,No,0,No,0,Yes,신용카드,Yes,No,Yes,Yes,28,2015-04-01,,2022-01-01,No,37,,,6499,3,0,20910,1440070,81.0,8168400.0,100844.0,
255,C-10259,남성,38,30대,No,No,0,No,0,No,신용카드,Yes,Yes,No,Yes,19,2017-09-01,,2022-01-01,No,34,,,2290,3,0,0,0,52.0,3756400.0,72238.0,
256,C-10260,남성,64,60대,No,No,0,No,0,No,신용카드,Yes,No,No,Yes,29,2019-05-01,,2022-01-01,No,80,,,2120,3,0,14240,284760,32.0,2442300.0,76322.0,
257,C-10261,여성,61,60대,Yes,Yes,1,Yes,9,No,신용카드,No,No,No,No,0,2017-03-01,,2022-01-01,No,47,,,2320,4,0,53680,2469050,58.0,1304200.0,22486.0,
258,C-10262,여성,28,20대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,No,Yes,41,2020-12-01,2021-02-01,2021-02-01,Yes,77,Company,Lack of self-service on Website,4263,1,0,11070,22150,3.0,256000.0,85333.0,CS
